1 6 1
1 8 1
2 11 1
2 19 1
3 14 1
3 29 1
3 30 1
3 31 1
3 32 1
4 11 1
4 34 1
5 5 1
10 4 1
10 18 1
11 21 1
12 21 1
13 28 1
13 249 1
13 456 1
13 903 1
13 963 1
13 1203 1
13 1648 1
13 1811 1
14 36 1
14 231 1
14 313 1
14 328 1
14 364 1
14 385 1
14 580 1
14 587 1
14 613 1
14 644 1
14 719 1
14 794 1
14 985 1
14 1055 1
14 1626 1
14 1766 1
14 1779 1
14 1813 1
14 1820 1
14 1844 1
14 2045 1
15 3 1
15 10 1
15 13 1
15 234 1
15 260 1
15 270 1
15 345 1
15 405 1
15 438 1
15 481 1
15 493 1
15 508 1
15 528 1
15 615 1
15 681 1
15 691 1
15 700 1
15 720 1
15 795 1
15 796 1
15 889 1
15 938 1
15 1005 1
15 1014 1
15 1027 1
15 1031 1
15 1045 1
15 1061 1
15 1068 1
15 1138 1
15 1176 1
15 1185 1
15 1189 1
15 1217 1
15 1300 1
15 1302 1
15 1310 1
15 1458 1
15 1653 1
15 1782 1
15 1853 1
15 1855 1
15 1887 1
15 1952 1
15 1998 1
16 39 1
16 94 1
16 98 1
16 146 1
16 152 1
16 172 1
16 279 1
16 301 1
16 302 1
16 459 1
16 590 1
16 652 1
16 831 1
16 905 1
16 914 1
16 953 1
16 1107 1
16 1118 1
16 1148 1
16 1153 1
16 1338 1
16 1380 1
16 1460 1
16 1462 1
16 1531 1
16 1566 1
16 1583 1
16 1640 1
16 1697 1
16 1710 1
16 1823 1
16 1955 1
16 1962 1
16 1999 1
17 33 1
17 35 1
17 184 1
17 354 1
17 370 1
17 419 1
17 980 1
17 1358 1
17 1371 1
17 1540 1
17 1735 1
17 1878 1
17 1908 1
18 32 1
18 38 1
18 475 1
18 551 1
18 660 1
18 1427 1
18 1903 1
18 1934 1
19 1681 1
19 1683 1
19 1831 1
19 1949 1
20 332 1
20 412 1
20 1401 1
21 2 1
21 29 1
21 721 1
21 1706 1
21 1737 1
22 40 1
22 935 1
24 34 1
24 1018 1
25 6 1
25 22 1
26 11 1
27 127 1
27 1428 1
28 8 1
28 16 1
29 25 1
29 32 1
29 1730 1
30 6 1
30 34 1
30 737 1
31 8 1
31 90 1
31 206 1
32 29 1
32 1635 1
33 1 1
33 12 1
34 41 1
35 17 1
35 534 1
35 913 1
36 9 1
36 13 1
36 20 1
36 35 1
37 23 1
37 25 1
38 689 1
39 1 1
39 13 1
39 23 1
39 25 1
40 4 1
40 30 1
41 39 1
42 9 1
43 37 1
44 4 1
44 7 1
44 15 1
44 19 1
45 1377 1
46 11 1
46 16 1
46 38 1
46 147 1
46 1592 1
47 20 1
47 37 1
