1 5 1
1 16 1
2 19 1
2 27 1
4 37 1
5 3 1
6 6 1
6 26 1
8 35 1
9 26 1
10 33 1
11 27 1
11 32 1
11 35 1
12 5 1
12 40 1
13 1 1
14 5 1
14 26 1
14 28 1
14 36 1
14 1022 1
14 1079 1
14 1203 1
14 1204 1
14 1651 1
14 1823 1
14 1908 1
15 25 1
15 196 1
15 488 1
15 717 1
15 725 1
15 755 1
15 1319 1
15 1392 1
15 1618 1
15 1645 1
15 1694 1
15 1737 1
15 1883 1
16 35 1
16 100 1
16 752 1
16 761 1
16 976 1
16 1097 1
16 1453 1
16 1699 1
16 1871 1
16 1887 1
16 1954 1
16 1985 1
17 226 1
17 505 1
17 578 1
17 750 1
17 775 1
17 903 1
17 1116 1
17 1272 1
17 1432 1
17 1531 1
17 1543 1
17 1566 1
17 1662 1
17 1884 1
17 1999 1
18 8 1
18 106 1
18 116 1
18 509 1
18 587 1
18 613 1
18 754 1
18 990 1
18 1061 1
18 1101 1
18 1366 1
18 1521 1
18 1534 1
18 1573 1
18 1672 1
18 1688 1
18 1741 1
18 1961 1
19 3 1
19 114 1
19 493 1
19 525 1
19 766 1
19 820 1
19 829 1
19 951 1
19 1151 1
19 1164 1
19 1235 1
19 1256 1
19 1292 1
19 1546 1
19 1675 1
19 1753 1
19 2005 1
20 362 1
20 468 1
20 609 1
20 640 1
20 805 1
20 904 1
20 1125 1
20 1172 1
20 1194 1
20 1427 1
20 1731 1
20 1811 1
20 1981 1
21 35 1
21 475 1
21 645 1
21 670 1
21 1118 1
21 1250 1
21 1349 1
21 1547 1
21 2039 1
22 22 1
22 236 1
22 473 1
22 677 1
22 909 1
22 1076 1
22 1600 1
22 1906 1
23 97 1
23 663 1
23 1492 1
23 1642 1
23 1848 1
23 2015 1
24 91 1
24 151 1
24 823 1
25 22 1
25 773 1
26 1112 1
27 28 1
27 32 1
27 700 1
27 1025 1
27 1445 1
27 1605 1
27 1809 1
28 349 1
28 424 1
29 31 1
29 1148 1
29 1455 1
30 15 1
30 20 1
30 25 1
30 441 1
31 29 1
31 322 1
31 822 1
31 1450 1
31 1619 1
31 1640 1
32 8 1
32 12 1
32 173 1
33 996 1
33 1925 1
34 9 1
34 10 1
34 16 1
34 21 1
37 1 1
37 12 1
37 14 1
37 30 1
37 709 1
38 11 1
38 24 1
39 31 1
40 6 1
40 16 1
40 28 1
41 1405 1
42 8 1
44 1388 1
44 1723 1
46 3 1
46 206 1
46 313 1
46 412 1
46 419 1
46 1013 1
46 1225 1
46 2037 1
47 24 1
47 1962 1
48 146 1
48 239 1
48 534 1
48 886 1
48 1178 1
48 1296 1
48 1412 1
48 1976 1
49 26 1
49 37 1
49 150 1
49 365 1
49 456 1
49 561 1
49 644 1
49 681 1
49 741 1
49 1411 1
49 1460 1
49 1831 1
50 20 1
