1 28 1
1 30 1
1 388 1
1 624 1
1 1002 1
1 1239 1
1 1523 1
2 491 1
2 556 1
2 858 1
2 886 1
2 909 1
2 1468 1
2 1868 1
2 1896 1
3 7 1
3 25 1
3 26 1
3 114 1
3 149 1
3 171 1
3 214 1
3 567 1
3 595 1
3 843 1
3 875 1
3 908 1
3 919 1
3 949 1
3 1046 1
3 1148 1
3 1219 1
3 1331 1
3 1846 1
4 135 1
4 655 1
4 887 1
4 1041 1
4 1075 1
4 1149 1
4 1249 1
4 1317 1
4 1445 1
4 1620 1
5 4 1
5 27 1
5 30 1
5 396 1
5 430 1
5 461 1
5 500 1
5 1439 1
5 1567 1
5 1645 1
5 2000 1
5 2043 1
6 5 1
6 37 1
6 211 1
6 581 1
6 701 1
6 852 1
6 1727 1
6 1897 1
7 299 1
7 425 1
7 654 1
7 663 1
7 944 1
7 1034 1
7 1161 1
7 1221 1
7 1438 1
7 1480 1
7 1929 1
8 1039 1
8 1349 1
8 1536 1
9 25 1
9 307 1
9 917 1
9 1076 1
9 1198 1
11 16 1
11 19 1
11 176 1
11 178 1
11 360 1
11 451 1
11 1347 1
12 20 1
12 33 1
13 33 1
13 690 1
13 1183 1
13 1731 1
14 17 1
14 21 1
14 1336 1
14 1604 1
14 1823 1
15 18 1
15 30 1
15 667 1
15 770 1
16 1 1
16 35 1
16 172 1
16 420 1
16 565 1
16 621 1
16 825 1
16 863 1
16 905 1
16 1063 1
16 1124 1
16 1143 1
16 1452 1
16 1718 1
16 1980 1
16 2041 1
17 35 1
17 72 1
17 73 1
17 77 1
17 103 1
17 279 1
17 302 1
17 534 1
17 698 1
17 1014 1
17 1017 1
17 1260 1
17 1328 1
17 1332 1
17 1513 1
17 1653 1
17 1848 1
17 1906 1
17 1961 1
17 1963 1
17 2013 1
18 533 1
18 711 1
18 1113 1
18 1121 1
18 1279 1
18 1290 1
18 1329 1
18 1335 1
18 1354 1
18 1371 1
18 1400 1
18 1449 1
18 1505 1
18 1575 1
18 1582 1
18 1638 1
18 1755 1
18 1802 1
18 1813 1
18 1871 1
18 1875 1
18 1978 1
19 36 1
19 41 1
19 136 1
19 196 1
19 213 1
19 305 1
19 346 1
19 384 1
19 412 1
19 442 1
19 609 1
19 658 1
19 670 1
19 684 1
19 718 1
19 788 1
19 815 1
19 818 1
19 952 1
19 1092 1
19 1284 1
19 1330 1
19 1339 1
19 1355 1
19 1385 1
19 1546 1
19 1553 1
19 1554 1
19 1781 1
19 1884 1
19 1914 1
19 1954 1
19 1965 1
20 48 1
20 218 1
20 233 1
20 243 1
20 357 1
20 367 1
20 440 1
20 464 1
20 466 1
20 471 1
20 474 1
20 579 1
20 584 1
20 593 1
20 611 1
20 646 1
20 706 1
20 955 1
20 987 1
20 1073 1
20 1216 1
20 1247 1
20 1262 1
20 1285 1
20 1401 1
20 1642 1
20 1973 1
20 2034 1
21 23 1
21 50 1
21 95 1
21 254 1
21 450 1
21 719 1
21 780 1
21 869 1
21 884 1
21 1097 1
21 1128 1
21 1356 1
21 1398 1
21 1626 1
21 1675 1
21 1782 1
21 1816 1
21 1888 1
21 1988 1
21 2019 1
22 6 1
22 18 1
22 34 1
22 146 1
22 212 1
22 269 1
22 415 1
22 587 1
22 653 1
22 709 1
22 1144 1
22 1327 1
22 1461 1
22 1849 1
22 1869 1
22 2020 1
23 137 1
23 239 1
23 772 1
23 820 1
