1 51 1
1 600 1
1 681 1
1 712 1
2 31 1
2 35 1
2 38 1
2 117 1
2 173 1
2 680 1
2 849 1
2 1780 1
3 14 1
3 37 1
4 23 1
4 42 1
4 70 1
4 72 1
4 78 1
4 649 1
4 910 1
5 21 1
5 53 1
5 68 1
5 76 1
5 752 1
5 829 1
5 860 1
6 124 1
6 329 1
6 1116 1
6 1508 1
6 1623 1
7 73 1
7 92 1
8 18 1
8 26 1
8 48 1
8 60 1
8 114 1
8 196 1
8 239 1
8 261 1
8 485 1
8 498 1
8 564 1
9 2 1
9 9 1
9 34 1
9 36 1
9 40 1
9 249 1
9 345 1
9 468 1
9 629 1
9 691 1
10 7 1
10 44 1
10 45 1
10 57 1
10 83 1
10 98 1
10 113 1
10 259 1
10 512 1
10 552 1
10 575 1
11 5 1
11 21 1
11 30 1
11 43 1
11 305 1
11 341 1
11 362 1
11 404 1
11 441 1
11 480 1
11 505 1
11 542 1
12 29 1
12 47 1
12 104 1
12 148 1
12 149 1
12 159 1
12 285 1
12 384 1
12 493 1
12 538 1
12 613 1
12 1107 1
13 35 1
13 54 1
13 56 1
13 94 1
13 103 1
13 253 1
13 276 1
13 455 1
14 87 1
14 107 1
14 237 1
15 4 1
15 7 1
15 570 1
16 407 1
16 608 1
16 609 1
16 1501 1
17 6 1
17 40 1
17 379 1
18 232 1
18 420 1
18 541 1
18 1101 1
18 1856 1
19 61 1
19 400 1
19 456 1
20 50 1
20 71 1
20 105 1
20 226 1
20 858 1
21 424 1
22 121 1
22 487 1
23 160 1
23 683 1
24 57 1
24 212 1
25 48 1
25 54 1
25 477 1
27 34 1
29 12 1
31 51 1
33 11 1
33 43 1
38 6 1
39 18 1
40 1531 1
41 17 1
41 35 1
41 46 1
41 51 1
45 1706 1
46 6 1
48 18 1
48 28 1
48 32 1
48 245 1
49 51 1
49 640 1
51 475 1
52 8 1
52 29 1
52 120 1
53 52 1
53 427 1
54 1952 1
55 16 1
57 69 1
57 102 1
57 1061 1
58 91 1
58 195 1
58 1813 1
59 60 1
59 328 1
61 5 1
61 59 1
61 1809 1
62 52 1
63 18 1
63 322 1
63 419 1
64 86 1
64 184 1
65 7 1
65 488 1
65 823 1
67 1178 1
68 39 1
68 44 1
69 95 1
69 152 1
69 325 1
69 606 1
70 15 1
71 11 1
71 23 1
72 803 1
73 24 1
73 516 1
76 49 1
77 56 1
78 14 1
79 26 1
80 40 1
81 161 1
81 765 1
83 60 1
84 1830 1
87 9 1
87 782 1
89 10 1
90 20 1
90 40 1
90 781 1
91 66 1
91 1363 1
94 829 1
95 38 1
95 192 1
98 27 1
98 55 1
98 118 1
98 313 1
98 465 1
98 478 1
99 1292 1
100 27 1
100 88 1
100 298 1
100 364 1
100 620 1
101 1 1
101 20 1
101 374 1
102 15 1
102 50 1
102 316 1
102 1780 1
103 12 1
103 209 1
103 498 1
103 835 1
105 35 1
105 41 1
105 351 1
105 412 1
106 33 1
106 815 1
107 13 1
107 321 1
107 717 1
108 51 1
108 106 1
108 173 1
108 501 1
108 680 1
108 1116 1
109 551 1
109 590 1
110 42 1
111 110 1
111 530 1
111 694 1
112 204 1
112 1675 1
113 119 1
113 344 1
114 116 1
114 639 1
114 1680 1
115 56 1
115 285 1
115 586 1
115 712 1
116 58 1
116 90 1
117 3 1
117 7 1
117 9 1
117 149 1
117 457 1
117 561 1
118 6 1
119 14 1
120 37 1
122 81 1
122 849 1
122 1125 1
125 24 1
127 2 1
127 49 1
127 57 1
129 1329 1
133 25 1
133 35 1
137 45 1
138 910 1
139 46 1
139 168 1
140 41 1
140 1101 1
142 858 1
143 10 1
143 50 1
143 1508 1
144 226 1
146 27 1
147 96 1
147 237 1
147 436 1
147 564 1
148 459 1
148 493 1
149 8 1
149 30 1
149 113 1
149 407 1
149 619 1
150 39 1
150 289 1
150 310 1
150 417 1
150 505 1
151 71 1
151 329 1
151 545 1
151 576 1
151 600 1
151 860 1
151 1988 1
152 613 1
153 99 1
153 420 1
153 683 1
153 1501 1
154 89 1
154 681 1
154 1856 1
155 77 1
155 112 1
155 608 1
156 107 1
156 261 1
156 456 1
157 101 1
157 124 1
159 86 1
159 305 1
159 382 1
160 105 1
161 362 1
161 384 1
161 750 1
166 31 1
166 1061 1
168 480 1
170 73 1
179 114 1
188 111 1
189 54 1
189 78 1
189 109 1
189 121 1
189 148 1
189 216 1
189 249 1
189 309 1
190 16 1
190 253 1
190 541 1
191 159 1
192 719 1
192 781 1
192 1675 1
193 512 1
194 328 1
195 68 1
195 75 1
195 92 1
195 260 1
195 481 1
196 36 1
196 53 1
196 65 1
196 82 1
196 196 1
196 534 1
197 26 1
197 32 1
197 74 1
197 83 1
197 85 1
197 93 1
197 103 1
197 173 1
197 186 1
197 424 1
198 81 1
198 95 1
198 110 1
198 115 1
198 117 1
198 209 1
198 239 1
198 262 1
198 396 1
198 468 1
198 487 1
198 501 1
198 640 1
198 649 1
199 5 1
199 43 1
199 84 1
199 91 1
199 94 1
199 98 1
199 120 1
199 212 1
199 322 1
199 646 1
200 104 1
200 136 1
201 76 1
201 79 1
201 80 1
201 108 1
201 230 1
201 475 1
201 609 1
202 52 1
202 59 1
202 62 1
202 276 1
202 313 1
202 400 1
202 551 1
203 119 1
203 373 1
203 427 1
203 717 1
204 321 1
204 462 1
205 528 1
206 100 1
207 61 1
207 513 1
209 29 1
209 615 1
209 1706 1
211 22 1
212 415 1
212 691 1
214 1531 1
651 70 1
651 105 1
652 70 1
653 81 1
656 65 1
657 5 1
657 14 1
657 17 1
657 21 1
657 49 1
657 56 1
657 57 1
657 62 1
657 75 1
657 89 1
657 90 1
657 212 1
657 498 1
657 576 1
658 11 1
658 25 1
658 26 1
658 33 1
658 39 1
658 45 1
658 108 1
658 119 1
658 120 1
658 121 1
658 195 1
658 196 1
658 209 1
658 232 1
658 239 1
658 253 1
658 262 1
658 289 1
658 309 1
658 310 1
658 313 1
658 314 1
658 329 1
658 362 1
658 364 1
658 374 1
658 396 1
658 400 1
658 412 1
658 424 1
658 477 1
658 478 1
658 516 1
658 552 1
658 609 1
658 613 1
658 717 1
659 156 1
659 185 1
659 274 1
659 301 1
659 352 1
659 383 1
659 517 1
659 577 1
659 615 1
659 680 1
659 765 1
660 181 1
660 197 1
660 198 1
660 219 1
660 295 1
660 312 1
660 336 1
660 510 1
660 752 1
660 829 1
660 858 1
660 1107 1
661 144 1
661 210 1
661 302 1
661 391 1
661 463 1
661 509 1
661 514 1
661 532 1
661 593 1
661 1329 1
662 169 1
662 176 1
662 276 1
662 470 1
662 508 1
662 611 1
662 732 1
662 1508 1
663 80 1
663 97 1
663 113 1
663 161 1
663 170 1
663 277 1
663 279 1
663 316 1
663 321 1
663 428 1
663 459 1
663 460 1
663 475 1
663 530 1
663 590 1
664 10 1
664 29 1
664 58 1
664 59 1
664 87 1
664 99 1
664 415 1
664 564 1
664 606 1
664 661 1
664 781 1
664 815 1
665 28 1
665 36 1
665 48 1
665 66 1
665 79 1
665 96 1
665 101 1
665 117 1
665 152 1
665 184 1
665 192 1
665 260 1
665 382 1
665 407 1
665 420 1
665 454 1
665 457 1
665 501 1
665 505 1
665 600 1
665 619 1
665 691 1
665 782 1
665 910 1
666 2 1
666 12 1
666 13 1
666 51 1
666 52 1
666 76 1
666 84 1
666 92 1
666 94 1
666 160 1
666 237 1
666 249 1
666 278 1
666 305 1
666 328 1
666 354 1
666 384 1
666 419 1
666 481 1
666 487 1
666 493 1
666 513 1
666 528 1
666 580 1
666 629 1
666 646 1
666 671 1
667 8 1
667 24 1
667 30 1
667 47 1
667 65 1
667 68 1
667 74 1
667 109 1
667 110 1
667 168 1
667 191 1
667 200 1
667 225 1
667 298 1
667 322 1
667 379 1
667 468 1
667 480 1
667 641 1
667 712 1
667 1856 1
668 9 1
668 73 1
668 82 1
668 86 1
668 104 1
668 204 1
668 351 1
668 455 1
668 465 1
668 545 1
669 3 1
669 38 1
669 53 1
669 61 1
669 86 1
669 285 1
669 1061 1
670 46 1
670 85 1
670 100 1
670 106 1
670 118 1
670 446 1
671 83 1
671 456 1
671 551 1
671 683 1
672 18 1
674 41 1
674 64 1
674 91 1
674 124 1
674 1292 1
675 37 1
676 6 1
676 43 1
676 80 1
676 98 1
677 538 1
679 73 1
682 102 1
683 81 1
685 106 1
691 65 1
692 81 1
696 76 1
696 79 1
697 87 1
699 68 1
701 96 1
702 110 1
703 80 1
706 15 1
707 649 1
709 91 1
709 98 1
709 835 1
710 114 1
710 115 1
