3 19 1
7 12 1
8 42 1
11 30 1
11 58 1
12 18 1
12 25 1
13 49 1
14 36 1
15 32 1
17 85 1
18 717 1
19 88 1
19 829 1
20 168 1
20 253 1
21 80 1
22 1 1
22 55 1
22 69 1
24 98 1
24 103 1
24 541 1
25 17 1
25 31 1
25 66 1
25 1809 1
26 104 1
27 27 1
27 77 1
28 803 1
29 44 1
29 89 1
30 25 1
32 329 1
33 262 1
34 20 1
34 1501 1
35 114 1
35 694 1
36 646 1
37 11 1
38 1706 1
39 4 1
44 93 1
46 53 1
47 43 1
47 50 1
48 40 1
49 19 1
49 1178 1
52 1813 1
53 5 1
54 13 1
54 35 1
54 1988 1
55 4 1
55 75 1
56 298 1
56 404 1
56 481 1
57 160 1
57 640 1
58 13 1
58 28 1
58 109 1
58 516 1
58 542 1
58 576 1
58 712 1
58 1623 1
59 54 1
59 480 1
59 505 1
60 23 1
60 456 1
60 457 1
60 632 1
60 1680 1
61 70 1
61 781 1
61 1675 1
62 61 1
62 184 1
62 344 1
62 815 1
62 823 1
62 849 1
63 97 1
63 419 1
63 606 1
63 765 1
64 3 1
64 60 1
64 67 1
64 83 1
64 245 1
64 530 1
65 8 1
65 46 1
65 124 1
65 148 1
65 407 1
66 9 1
66 55 1
66 362 1
66 680 1
66 719 1
67 11 1
67 34 1
67 57 1
67 237 1
67 528 1
67 639 1
67 858 1
68 45 1
68 112 1
68 325 1
68 752 1
69 22 1
69 412 1
69 420 1
71 40 1
71 90 1
72 239 1
73 59 1
74 81 1
76 3 1
76 44 1
77 8 1
77 46 1
77 305 1
77 487 1
79 51 1
81 6 1
82 52 1
84 96 1
85 42 1
86 28 1
91 8 1
93 860 1
95 8 1
95 44 1
95 249 1
100 73 1
101 6 1
101 35 1
101 38 1
101 41 1
101 161 1
101 195 1
101 276 1
101 1329 1
101 1780 1
102 11 1
102 26 1
102 56 1
102 86 1
102 105 1
102 384 1
102 477 1
102 600 1
102 681 1
103 113 1
103 116 1
103 152 1
103 328 1
103 561 1
103 613 1
103 782 1
103 1531 1
104 44 1
104 65 1
104 345 1
105 186 1
105 212 1
106 316 1
106 382 1
107 209 1
108 99 1
108 480 1
108 493 1
108 649 1
109 71 1
109 149 1
109 196 1
109 232 1
109 285 1
109 374 1
109 551 1
110 12 1
110 16 1
110 21 1
110 29 1
110 37 1
110 79 1
110 89 1
110 91 1
110 106 1
110 322 1
110 351 1
110 396 1
110 475 1
110 485 1
111 92 1
111 114 1
111 417 1
111 512 1
111 570 1
111 608 1
112 1 1
112 10 1
112 33 1
112 173 1
112 459 1
112 468 1
112 552 1
112 1101 1
112 1508 1
113 18 1
113 30 1
113 48 1
113 260 1
113 310 1
113 364 1
113 427 1
113 465 1
113 478 1
113 646 1
113 691 1
113 750 1
113 829 1
114 40 1
114 400 1
114 1061 1
114 1952 1
115 42 1
115 64 1
115 95 1
115 108 1
116 7 1
116 59 1
117 564 1
118 2 1
118 545 1
119 57 1
119 1292 1
120 11 1
120 21 1
121 13 1
122 488 1
122 501 1
123 28 1
123 117 1
124 415 1
124 1107 1
128 19 1
128 49 1
129 23 1
129 74 1
130 19 1
133 33 1
137 46 1
138 54 1
146 5 1
147 29 1
148 639 1
149 36 1
153 24 1
153 120 1
154 261 1
154 419 1
155 32 1
155 683 1
156 25 1
156 82 1
156 94 1
156 192 1
156 204 1
156 590 1
157 72 1
157 109 1
157 121 1
157 313 1
157 534 1
157 619 1
157 632 1
158 84 1
158 104 1
158 305 1
158 1675 1
158 1680 1
159 102 1
159 146 1
159 538 1
159 620 1
159 1952 1
160 98 1
160 226 1
160 910 1
160 1329 1
161 103 1
161 186 1
161 262 1
162 63 1
162 69 1
162 78 1
162 548 1
162 575 1
163 20 1
163 47 1
163 76 1
163 87 1
164 107 1
164 362 1
164 455 1
164 498 1
164 541 1
165 525 1
165 609 1
166 111 1
166 1116 1
167 27 1
167 95 1
167 116 1
167 159 1
167 232 1
167 640 1
167 858 1
167 1623 1
168 39 1
168 68 1
168 75 1
168 216 1
169 60 1
169 93 1
170 823 1
170 1178 1
170 1856 1
171 513 1
171 1125 1
172 51 1
172 85 1
175 321 1
176 629 1
180 15 1
180 1363 1
750 2048 0
