1 106 1
1 640 1
1 1780 1
2 10 1
2 105 1
2 424 1
2 480 1
3 2 1
3 351 1
3 477 1
4 1675 1
5 43 1
5 57 1
5 516 1
5 649 1
6 26 1
6 52 1
6 93 1
7 11 1
7 459 1
7 815 1
8 173 1
8 455 1
8 1363 1
9 22 1
9 858 1
10 23 1
10 232 1
11 71 1
12 46 1
16 1508 1
16 1988 1
19 8 1
19 46 1
19 112 1
19 209 1
19 456 1
23 436 1
24 9 1
24 35 1
24 89 1
25 44 1
27 50 1
28 116 1
28 384 1
29 487 1
29 1531 1
30 45 1
31 600 1
31 613 1
31 860 1
32 6 1
32 493 1
33 24 1
33 40 1
33 49 1
33 341 1
34 8 1
34 38 1
34 92 1
34 765 1
35 27 1
35 64 1
35 321 1
35 412 1
35 505 1
35 829 1
35 1116 1
37 37 1
37 114 1
37 276 1
37 400 1
38 17 1
38 59 1
39 65 1
39 427 1
39 485 1
39 542 1
39 1501 1
40 328 1
40 561 1
40 683 1
41 107 1
41 149 1
41 196 1
41 498 1
41 1329 1
41 1952 1
42 7 1
42 18 1
42 329 1
43 53 1
43 195 1
43 552 1
44 29 1
44 404 1
44 420 1
45 12 1
45 161 1
45 501 1
46 31 1
46 58 1
46 192 1
46 212 1
46 345 1
46 407 1
46 712 1
47 49 1
47 84 1
47 249 1
48 73 1
48 285 1
48 849 1
49 4 1
49 43 1
49 86 1
49 109 1
49 475 1
49 488 1
50 45 1
50 50 1
50 551 1
51 26 1
51 46 1
51 54 1
52 3 1
52 21 1
52 24 1
52 691 1
53 16 1
53 538 1
53 541 1
57 59 1
59 8 1
60 1813 1
61 36 1
61 325 1
63 1 1
64 3 1
67 35 1
69 34 1
69 1292 1
72 18 1
72 29 1
72 36 1
72 632 1
73 124 1
73 237 1
74 680 1
76 46 1
76 1675 1
77 25 1
77 148 1
78 19 1
78 226 1
78 362 1
78 646 1
79 28 1
79 42 1
79 69 1
79 803 1
79 1623 1
80 25 1
80 57 1
80 82 1
81 32 1
81 121 1
81 204 1
81 305 1
81 419 1
82 33 1
82 74 1
82 81 1
82 322 1
82 576 1
83 2 1
83 29 1
83 113 1
83 137 1
83 1680 1
84 564 1
85 7 1
85 15 1
85 160 1
85 232 1
85 575 1
86 60 1
86 76 1
86 1107 1
87 186 1
87 534 1
87 781 1
87 815 1
88 41 1
88 51 1
88 56 1
88 58 1
88 364 1
88 619 1
89 168 1
90 313 1
90 1061 1
90 1125 1
91 48 1
91 105 1
91 260 1
91 608 1
91 750 1
91 1809 1
92 10 1
92 30 1
92 45 1
92 91 1
92 717 1
94 548 1
94 629 1
95 35 1
95 77 1
95 117 1
95 245 1
96 2 1
97 39 1
98 26 1
99 570 1
100 25 1
100 31 1
100 459 1
101 55 1
103 20 1
104 23 1
104 29 1
104 120 1
105 606 1
106 184 1
107 2 1
107 24 1
107 40 1
109 33 1
109 52 1
112 468 1
113 47 1
113 239 1
114 9 1
114 858 1
115 192 1
118 6 1
118 17 1
118 681 1
118 1329 1
119 102 1
120 1363 1
121 11 1
121 54 1
121 85 1
122 96 1
123 78 1
123 561 1
124 6 1
124 7 1
124 8 1
124 55 1
124 480 1
124 752 1
125 88 1
126 50 1
126 1116 1
127 351 1
128 513 1
129 620 1
129 1178 1
130 481 1
131 456 1
131 649 1
132 23 1
132 25 1
132 94 1
132 262 1
132 417 1
132 860 1
133 249 1
133 436 1
133 1101 1
134 38 1
134 1508 1
135 97 1
135 1952 1
136 5 1
136 55 1
137 44 1
138 59 1
138 1780 1
139 13 1
139 415 1
141 1531 1
142 99 1
142 782 1
142 823 1
143 344 1
143 420 1
143 478 1
143 712 1
144 112 1
146 8 1
146 161 1
147 457 1
148 15 1
148 28 1
149 23 1
149 52 1
150 404 1
151 22 1
151 104 1
154 4 1
154 384 1
157 73 1
157 152 1
162 765 1
164 61 1
164 750 1
165 328 1
166 691 1
167 632 1
168 79 1
168 114 1
168 498 1
168 1680 1
168 1813 1
169 19 1
170 116 1
170 829 1
171 613 1
172 516 1
172 640 1
173 70 1
173 212 1
173 321 1
173 329 1
173 475 1
173 501 1
173 1706 1
174 10 1
174 31 1
174 87 1
174 105 1
174 204 1
174 362 1
174 459 1
175 37 1
175 74 1
175 121 1
175 196 1
175 505 1
175 680 1
176 60 1
176 64 1
176 93 1
176 419 1
176 551 1
176 564 1
176 639 1
177 16 1
177 27 1
177 80 1
177 109 1
177 285 1
177 542 1
178 21 1
178 49 1
178 184 1
178 345 1
178 485 1
178 487 1
178 541 1
179 101 1
179 124 1
179 1675 1
180 3 1
180 106 1
180 209 1
180 424 1
180 455 1
180 576 1
181 84 1
181 412 1
181 781 1
182 41 1
182 51 1
182 68 1
182 75 1
182 488 1
182 493 1
182 1988 1
183 90 1
183 552 1
184 14 1
184 89 1
184 111 1
185 108 1
185 608 1
186 66 1
186 117 1
186 305 1
186 683 1
187 341 1
188 407 1
188 465 1
189 803 1
190 107 1
190 110 1
190 600 1
191 849 1
192 1292 1
193 239 1
198 118 1
652 61 1
652 110 1
656 105 1
658 4 1
658 9 1
658 14 1
658 22 1
658 23 1
658 25 1
658 29 1
658 36 1
658 37 1
658 39 1
658 52 1
658 53 1
658 56 1
658 57 1
658 60 1
658 70 1
658 81 1
658 96 1
658 101 1
658 106 1
658 118 1
658 204 1
658 212 1
658 305 1
658 459 1
658 501 1
658 613 1
658 691 1
658 712 1
659 21 1
659 103 1
659 107 1
659 114 1
659 115 1
659 168 1
659 221 1
659 321 1
659 325 1
659 357 1
659 396 1
659 462 1
659 486 1
659 513 1
659 516 1
659 525 1
659 575 1
659 638 1
659 640 1
659 646 1
659 649 1
659 717 1
660 77 1
660 143 1
660 146 1
660 167 1
660 218 1
660 270 1
660 323 1
660 337 1
660 418 1
660 467 1
660 503 1
660 518 1
660 532 1
660 535 1
660 605 1
660 682 1
660 724 1
660 797 1
660 1178 1
660 1292 1
661 89 1
661 122 1
661 145 1
661 147 1
661 157 1
661 166 1
661 181 1
661 238 1
661 265 1
661 294 1
661 308 1
661 317 1
661 331 1
661 342 1
661 348 1
661 359 1
661 360 1
661 365 1
661 380 1
661 387 1
661 399 1
661 411 1
661 414 1
661 428 1
661 430 1
661 453 1
661 464 1
661 496 1
661 497 1
661 533 1
661 537 1
661 556 1
661 562 1
661 567 1
661 583 1
661 589 1
661 594 1
661 621 1
661 644 1
661 662 1
661 676 1
661 689 1
661 740 1
661 741 1
661 757 1
661 760 1
661 849 1
662 61 1
662 99 1
662 110 1
662 155 1
662 175 1
662 193 1
662 333 1
662 347 1
662 386 1
662 504 1
662 520 1
662 572 1
662 655 1
662 661 1
662 728 1
662 777 1
662 806 1
662 1150 1
662 1623 1
663 11 1
663 26 1
663 33 1
663 45 1
663 153 1
663 196 1
663 201 1
663 239 1
663 303 1
663 313 1
663 329 1
663 388 1
663 552 1
663 617 1
663 628 1
663 710 1
663 779 1
663 835 1
663 991 1
663 1163 1
663 1265 1
663 1706 1
664 90 1
664 103 1
664 108 1
664 121 1
664 209 1
664 253 1
664 412 1
664 477 1
665 2 1
665 6 1
665 10 1
665 28 1
665 32 1
665 40 1
665 44 1
665 49 1
665 65 1
665 73 1
665 74 1
665 82 1
665 84 1
665 86 1
665 98 1
665 113 1
665 152 1
665 161 1
665 192 1
665 245 1
665 341 1
665 404 1
665 419 1
665 456 1
665 478 1
665 480 1
665 498 1
665 542 1
665 561 1
665 564 1
665 619 1
665 632 1
665 708 1
665 750 1
665 829 1
665 858 1
666 13 1
666 16 1
666 19 1
666 24 1
666 31 1
666 34 1
666 38 1
666 43 1
666 48 1
666 54 1
666 55 1
666 59 1
666 62 1
666 64 1
666 66 1
666 85 1
666 87 1
666 93 1
666 102 1
666 109 1
666 112 1
666 116 1
666 120 1
666 124 1
666 184 1
666 186 1
666 195 1
666 232 1
666 309 1
666 322 1
666 345 1
666 362 1
666 384 1
666 415 1
666 457 1
666 468 1
666 475 1
666 488 1
666 493 1
666 541 1
666 548 1
666 576 1
666 608 1
666 752 1
666 1148 1
667 5 1
667 18 1
667 30 1
667 35 1
667 41 1
667 42 1
667 51 1
667 77 1
667 94 1
667 97 1
667 104 1
667 237 1
667 260 1
667 328 1
667 364 1
667 407 1
667 420 1
667 487 1
667 538 1
667 551 1
667 600 1
667 606 1
667 609 1
667 629 1
667 680 1
667 683 1
667 781 1
667 1107 1
668 27 1
668 69 1
668 102 1
668 111 1
668 159 1
668 226 1
668 285 1
668 424 1
668 681 1
668 1329 1
669 1 1
669 8 1
669 47 1
669 78 1
669 83 1
669 91 1
669 117 1
669 197 1
669 344 1
669 427 1
669 481 1
669 570 1
669 620 1
669 1068 1
670 3 1
670 7 1
670 115 1
670 119 1
670 262 1
671 62 1
671 289 1
671 732 1
672 580 1
672 590 1
673 141 1
673 436 1
673 803 1
673 1508 1
674 173 1
674 185 1
674 276 1
674 316 1
674 379 1
675 71 1
675 89 1
676 82 1
676 216 1
676 485 1
677 58 1
682 1363 1
683 61 1
683 71 1
684 85 1
684 103 1
685 88 1
685 104 1
687 118 1
688 72 1
688 102 1
690 103 1
692 113 1
695 75 1
698 71 1
701 84 1
706 64 1
706 91 1
706 95 1
707 98 1
708 100 1
708 116 1
709 1116 1
711 76 1
711 351 1
711 860 1
711 1125 1
712 113 1
712 639 1
713 65 1
713 68 1
715 12 1
716 83 1
716 1988 1
719 15 1
719 35 1
719 84 1
719 1952 1
720 417 1
722 68 1
722 823 1
723 67 1
724 1101 1
724 1813 1
725 77 1
726 298 1
726 910 1
729 46 1
729 1531 1
729 1780 1
730 92 1
731 765 1
731 829 1
732 70 1
732 849 1
733 1061 1
738 847 1
740 76 1
740 117 1
740 1680 1
742 61 1
744 97 1
744 1809 1
747 69 1
747 1675 1
748 70 1
748 110 1
750 2048 0
